#cosmic_gene	tier	UniProt_accession	UniProt_genes	UniProt_status	UniProt_protein_name	somatic_mutations	germline_mutations	role_TSG	role_oncogene	role_fusion protein	genetics_dominant	genetics_recessive	actionability_level	resistance_mutations	dominant_mutation_type-fusion	dominant_mutation_type-translocation	dominant_mutation_type-missense_mutations	dominant_mutation_type-splice_site_mutations	dominant_mutation_type-nonsense_mutations	dominant_mutation_type-frameshift_mutations	dominant_mutation_type-large_deletions	dominant_mutation_type-amplification	dominant_mutation_type-other_mutations	tissue_epithelial	tissue_leukaemia-lymphoma	tissue_mesenchymal	tissue_other_tissue	hallmark_angiogenesis	hallmark_replicative_immortality	hallmark_energetics	hallmark_immune_evasion	hallmark_apoptosis	hallmark_genomic_instability	hallmark_metastasis	hallmark_proliferative_signaling	hallmark_growth_suppression	hallmark_inflammation	cancer_type(s)
SNX29	2	Q8TEQ0	SNX29 RUNDC2A	reviewed	Sorting nexin-29 (RUN domain-containing protein 2A)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	PMBL, Hodgkin lymphoma
SOCS1	1	O15524	SOCS1 SSI1 TIP3	reviewed	Suppressor of cytokine signaling 1 (SOCS-1) (JAK-binding protein) (JAB) (STAT-induced STAT inhibitor 1) (SSI-1) (Tec-interacting protein 3) (TIP-3)	1	0	1	0	0	0	1	-	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Hodgkin lymphoma, PMBL
SOX2	1	P48431	SOX2	reviewed	Transcription factor SOX-2	1	0	0	1	0	1	0	-	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NSCLC, oesophageal squamous carcinoma
SOX21	2	Q9Y651	SOX21 SOX25 SOXA	reviewed	Transcription factor SOX-21 (SOX-A)	1	0	1	0	0	0	0	-	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	multiple myeloma
SPECC1	2	Q5M775	SPECC1 CYTSB NSP5	reviewed	Cytospin-B (Nuclear structure protein 5) (NSP5) (Sperm antigen HCMOGT-1) (Sperm antigen with calponin homology and coiled-coil domains 1)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	JMML
SPEN	1	Q96T58	SPEN KIAA0929 MINT SHARP	reviewed	Msx2-interacting protein (SMART/HDAC1-associated repressor protein) (SPEN homolog)	1	0	1	0	0	0	1	-	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	SMZL, adenoid cystic carcinoma, DLBCL
SPOP	1	O43791	SPOP	reviewed	Speckle-type POZ protein (HIB homolog 1) (Roadkill homolog 1)	1	1	1	0	0	0	1	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	prostate, endometrial, prostate cancer
SRC	1	P12931	SRC SRC1	reviewed	Proto-oncogene tyrosine-protein kinase Src (EC 2.7.10.2) (Proto-oncogene c-Src) (pp60c-src) (p60-Src)	1	0	0	1	0	1	0	-	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	colorectal cancer, endometrial carcinoma
SRGAP3	2	O43295	SRGAP3 ARHGAP14 KIAA0411 KIAA1156 MEGAP SRGAP2	reviewed	SLIT-ROBO Rho GTPase-activating protein 3 (srGAP3) (Mental disorder-associated GAP) (Rho GTPase-activating protein 14) (WAVE-associated Rac GTPase-activating protein) (WRP)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	pilocytic astrocytoma
SRSF2	1	Q01130	SRSF2 SFRS2	reviewed	Serine/arginine-rich splicing factor 2 (Protein PR264) (Splicing component, 35 kDa) (Splicing factor SC35) (SC-35) (Splicing factor, arginine/serine-rich 2)	1	0	0	1	0	1	0	-	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MDS, CLL
SRSF3	1	P84103	SRSF3 SFRS3 SRP20	reviewed	Serine/arginine-rich splicing factor 3 (Pre-mRNA-splicing factor SRP20) (Splicing factor, arginine/serine-rich 3)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	follicular lymphoma
SS18	1	Q15532	SS18 SSXT SYT	reviewed	Protein SSXT (Protein SYT) (Synovial sarcoma translocated to X chromosome protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	synovial sarcoma
SS18L1	1	O75177	SS18L1 CREST KIAA0693	reviewed	Calcium-responsive transactivator (SS18-like protein 1) (SYT homolog 1)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	synovial sarcoma
SSX1	1	Q16384	SSX1	reviewed	Protein SSX1 (Cancer/testis antigen 5.1) (CT5.1) (Synovial sarcoma, X breakpoint 1)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	synovial sarcoma
SSX2	1	Q16385	"SSX2 SSX2A; SSX2B"	reviewed	Protein SSX2 (Cancer/testis antigen 5.2) (CT5.2) (Synovial sarcoma, X breakpoint 2) (Tumor antigen HOM-MEL-40)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	synovial sarcoma
SSX4	1	O60224	"SSX4 SSX4A; SSX4B"	reviewed	Protein SSX4 (Cancer/testis antigen 5.4) (CT5.4)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	synovial sarcoma
STAG1	2	Q8WVM7	STAG1 SA1 SCC3	reviewed	Cohesin subunit SA-1 (SCC3 homolog 1) (Stromal antigen 1)	1	0	1	0	0	0	0	-	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	colorectal cancer, AML
STAG2	1	Q8N3U4	STAG2 SA2	reviewed	Cohesin subunit SA-2 (SCC3 homolog 2) (Stromal antigen 2)	1	0	1	0	0	0	1	-	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	bladder carcinoma, glioblastoma, melanoma, Ewing's sarcoma, myeloid neoplasms
STAT3	1	P40763	STAT3 APRF	reviewed	Signal transducer and activator of transcription 3 (Acute-phase response factor)	1	1	0	1	0	1	0	-	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-cell large granular lymphocytic leukaemia, paediatric large granular lymphocytic leukaemia
STAT5B	1	P51692	STAT5B	reviewed	Signal transducer and activator of transcription 5B	1	0	1	1	1	1	0	-	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	large granular lymphocytic leukaemia, skin basal cell, APL
STAT6	1	P42226	STAT6	reviewed	Signal transducer and activator of transcription 6 (IL-4 Stat)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	solitary fibrous tumour, meningeal haemangiopericytoma
STIL	1	Q15468	STIL SIL	reviewed	SCL-interrupting locus protein (TAL-1-interrupting locus protein)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-ALL
STK11	1	Q15831	STK11 LKB1 PJS	reviewed	Serine/threonine-protein kinase STK11 (EC 2.7.11.1) (Liver kinase B1) (LKB1) (hLKB1) (Renal carcinoma antigen NY-REN-19)	1	1	1	0	0	0	1	-	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	NSCLC, pancreatic, jejunal hamartoma, ovarian, testicular, pancreatic
STRN	1	O43815	STRN	reviewed	Striatin	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	anaplastic thyroid, papillary thyroid, lung
SUFU	1	Q9UMX1	SUFU UNQ650/PRO1280	reviewed	Suppressor of fused homolog (SUFUH)	1	1	1	0	0	0	1	-	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	medulloblastoma, medulloblastoma
SUZ12	1	Q15022	SUZ12 CHET9 JJAZ1 KIAA0160	reviewed	Polycomb protein SUZ12 (Chromatin precipitated E2F target 9 protein) (ChET 9 protein) (Joined to JAZF1 protein) (Suppressor of zeste 12 protein homolog)	1	0	1	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	endometrial stromal tumour
SYK	1	P43405	SYK	reviewed	Tyrosine-protein kinase SYK (EC 2.7.10.2) (Spleen tyrosine kinase) (p72-Syk)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MDS, peripheral T-cell lymphoma
TAF15	1	Q92804	TAF15 RBP56 TAF2N	reviewed	TATA-binding protein-associated factor 2N (68 kDa TATA-binding protein-associated factor) (TAF(II)68) (TAFII68) (RNA-binding protein 56)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	extraskeletal myxoid chondrosarcoma, ALL
TAL1	1	P17542	TAL1 BHLHA17 SCL TCL5	reviewed	T-cell acute lymphocytic leukemia protein 1 (TAL-1) (Class A basic helix-loop-helix protein 17) (bHLHa17) (Stem cell protein) (T-cell leukemia/lymphoma protein 5)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	lymphoblastic leukaemia/biphasic
TAL2	1	Q16559	TAL2 BHLHA19	reviewed	T-cell acute lymphocytic leukemia protein 2 (TAL-2) (Class A basic helix-loop-helix protein 19) (bHLHa19)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-ALL
TBL1XR1	1	Q9BZK7	TBL1XR1 IRA1 TBLR1	reviewed	F-box-like/WD repeat-containing protein TBL1XR1 (Nuclear receptor corepressor/HDAC3 complex subunit TBLR1) (TBL1-related protein 1) (Transducin beta-like 1X-related protein 1)	1	0	1	1	1	0	1	-	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	splenic marginal zone lymphoma, primary central nervous system lymphoma, colorectal carcinoma, gallbladder carcinoma
TBX3	1	O15119	TBX3	reviewed	T-box transcription factor TBX3 (T-box protein 3)	1	0	1	1	0	1	0	-	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	breast, large intestine, skin
TCEA1	1	P23193	TCEA1 GTF2S TFIIS	reviewed	Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1) (Transcription elongation factor TFIIS.o)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	salivary adenoma
TCF12	1	Q99081	TCF12 BHLHB20 HEB HTF4	reviewed	Transcription factor 12 (TCF-12) (Class B basic helix-loop-helix protein 20) (bHLHb20) (DNA-binding protein HTF4) (E-box-binding protein) (Transcription factor HTF-4)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	extraskeletal myxoid chondrosarcoma
TCF3	1	P15923	TCF3 BHLHB21 E2A ITF1	reviewed	Transcription factor E2-alpha (Class B basic helix-loop-helix protein 21) (bHLHb21) (Immunoglobulin enhancer-binding factor E12/E47) (Immunoglobulin transcription factor 1) (Kappa-E2-binding factor) (Transcription factor 3) (TCF-3) (Transcription factor ITF-1)	1	0	1	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	pre B-ALL
TCF7L2	1	Q9NQB0	TCF7L2 TCF4	reviewed	Transcription factor 7-like 2 (HMG box transcription factor 4) (T-cell-specific transcription factor 4) (T-cell factor 4) (TCF-4) (hTCF-4)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	colorectal
TCL1A	1	P56279	TCL1A TCL1	reviewed	T-cell leukemia/lymphoma protein 1A (Oncogene TCL-1) (Oncogene TCL1) (Protein p14 TCL1)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	T-CLL
TEC	2	P42680	TEC PSCTK4	reviewed	Tyrosine-protein kinase Tec (EC 2.7.10.2)	1	0	0	1	1	0	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	myxoid chondrosarcoma
TENT5C	1	Q5VWP2	TENT5C FAM46C	reviewed	Terminal nucleotidyltransferase 5C (EC 2.7.7.19) (Non-canonical poly(A) polymerase FAM46C)	1	0	1	0	0	0	1	-	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	MM
TERT	1	O14746	TERT EST2 TCS1 TRT	reviewed	Telomerase reverse transcriptase (EC 2.7.7.49) (HEST2) (Telomerase catalytic subunit) (Telomerase-associated protein 2) (TP2)	1	1	1	1	0	1	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	melanoma, glioblastoma, hepatocellular carcinoma, bladder, skin basal cell, skin squamous cell, mesothelioma, medulloblastoma, other tumour types, melanoma
TET1	1	Q8NFU7	TET1 CXXC6 KIAA1676 LCX	reviewed	Methylcytosine dioxygenase TET1 (EC 1.14.11.n2) (CXXC-type zinc finger protein 6) (Leukemia-associated protein with a CXXC domain) (Ten-eleven translocation 1 gene protein)	1	0	1	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	AML
TET2	1	Q6N021	TET2 KIAA1546 Nbla00191	reviewed	Methylcytosine dioxygenase TET2 (EC 1.14.11.n2)	1	0	1	0	0	0	1	-	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	1	0	MDS
TFE3	1	P19532	TFE3 BHLHE33	reviewed	Transcription factor E3 (Class E basic helix-loop-helix protein 33) (bHLHe33)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	papillary renal, alveolar soft part sarcoma, renal
TFEB	1	P19484	TFEB BHLHE35	reviewed	Transcription factor EB (Class E basic helix-loop-helix protein 35) (bHLHe35)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	renal cell carcinoma (childhood epithelioid)
TFG	1	Q92734	TFG	reviewed	Protein TFG (TRK-fused gene protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid, ALCL, NSCLC, extraskeletal myxoid chondrosarcoma
TFPT	2	P0C1Z6	TFPT INO80F	reviewed	TCF3 fusion partner (INO80 complex subunit F) (Protein FB1)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	pre-B ALL
TFRC	2	P02786	TFRC	reviewed	Transferrin receptor protein 1 (TR) (TfR) (TfR1) (Trfr) (T9) (p90) (CD antigen CD71) [Cleaved into: Transferrin receptor protein 1, serum form (sTfR)]	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NHL
TGFBR2	1	P37173	TGFBR2	reviewed	TGF-beta receptor type-2 (TGFR-2) (EC 2.7.11.30) (TGF-beta type II receptor) (Transforming growth factor-beta receptor type II) (TGF-beta receptor type II) (TbetaR-II)	1	1	1	0	0	0	1	-	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	head and neck, colorectal, colorectal
THRAP3	2	Q9Y2W1	THRAP3 BCLAF2 TRAP150	reviewed	Thyroid hormone receptor-associated protein 3 (BCLAF1 and THRAP3 family member 2) (Thyroid hormone receptor-associated protein complex 150 kDa component) (Trap150)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	aneurysmal bone cyst
TLX1	1	P31314	TLX1 HOX11 TCL3	reviewed	T-cell leukemia homeobox protein 1 (Homeobox protein Hox-11) (Proto-oncogene TCL-3) (T-cell leukemia/lymphoma protein 3)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-ALL
TLX3	1	O43711	TLX3 HOX11L2	reviewed	T-cell leukemia homeobox protein 3 (Homeobox protein Hox-11L2)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-ALL
TMEM127	1	O75204	TMEM127	reviewed	Transmembrane protein 127	0	1	1	0	0	0	1	-	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	pheochromocytoma, renal cell carcinoma
TMPRSS2	1	O15393	TMPRSS2 PRSS10	reviewed	"Transmembrane protease serine 2 (EC 3.4.21.-) (Serine protease 10) [Cleaved into: Transmembrane protease serine 2 non-catalytic chain; Transmembrane protease serine 2 catalytic chain]"	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	prostate
TMSB4X	2	P62328	TMSB4X TB4X THYB4 TMSB4	reviewed	Thymosin beta-4 (T beta-4) (Fx) [Cleaved into: Hematopoietic system regulatory peptide (Seraspenide)]	1	0	0	1	0	0	0	-	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	DLBCL
TNC	2	P24821	TNC HXB	reviewed	Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (Tenascin-C) (TN-C)	1	0	0	1	0	0	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	SCC, melanoma
TNFAIP3	1	P21580	TNFAIP3 OTUD7C	reviewed	"Tumor necrosis factor alpha-induced protein 3 (TNF alpha-induced protein 3) (EC 2.3.2.-) (EC 3.4.19.12) (OTU domain-containing protein 7C) (Putative DNA-binding protein A20) (Zinc finger protein A20) [Cleaved into: A20p50; A20p37]"	1	0	1	0	0	0	1	-	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	marginal zone B-cell lymphomas, Hodgkin lymphoma, PMBL
TNFRSF14	1	Q92956	TNFRSF14 HVEA HVEM UNQ329/PRO509	reviewed	Tumor necrosis factor receptor superfamily member 14 (Herpes virus entry mediator A) (Herpesvirus entry mediator A) (HveA) (Tumor necrosis factor receptor-like 2) (TR2) (CD antigen CD270)	1	0	1	0	0	0	1	-	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	follicular lymphoma
TNFRSF17	1	Q02223	TNFRSF17 BCM BCMA	reviewed	Tumor necrosis factor receptor superfamily member 17 (B-cell maturation protein) (CD antigen CD269)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	intestinal T-cell lymphoma
TOP1	1	P11387	TOP1	reviewed	DNA topoisomerase 1 (EC 5.6.2.1) (DNA topoisomerase I)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	AML*
TP53	1	P04637	TP53 P53	reviewed	Cellular tumor antigen p53 (Antigen NY-CO-13) (Phosphoprotein p53) (Tumor suppressor p53)	1	1	1	1	1	0	1	-	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	breast, colorectal, lung, sarcoma, adrenocortical, glioma, Spitzoid tumour, multiple other tumour types, breast, sarcoma, adrenocortical carcinoma, glioma, multiple other tumour types
TP63	1	Q9H3D4	TP63 KET P63 P73H P73L TP73L	reviewed	Tumor protein 63 (p63) (Chronic ulcerative stomatitis protein) (CUSP) (Keratinocyte transcription factor KET) (Transformation-related protein 63) (TP63) (Tumor protein p73-like) (p73L) (p40) (p51)	1	1	1	1	0	0	0	-	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	HNSCC, DLBCL, NSCLC
TPM3	1	P06753	TPM3	reviewed	Tropomyosin alpha-3 chain (Gamma-tropomyosin) (Tropomyosin-3) (Tropomyosin-5) (hTM5)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid, ALCL, NSCLC, Spitzoid tumour
TPM4	1	P67936	TPM4	reviewed	Tropomyosin alpha-4 chain (TM30p1) (Tropomyosin-4)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	ALCL
TPR	1	P12270	TPR	reviewed	Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid, NSCLC
TRAF7	1	Q6Q0C0	TRAF7 RFWD1 RNF119	reviewed	E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING finger and WD repeat-containing protein 1) (RING finger protein 119) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7)	1	0	1	0	0	1	0	-	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	meningioma
TRD	1	A0JD36	TRDV2	reviewed	T cell receptor delta variable 2	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	T-cell leukaemia
TRIM24	1	O15164	TRIM24 RNF82 TIF1 TIF1A	reviewed	Transcription intermediary factor 1-alpha (TIF1-alpha) (EC 2.3.2.27) (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)	1	0	1	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	APL
TRIM27	1	P14373	TRIM27 RFP RNF76	reviewed	Zinc finger protein RFP (EC 2.3.2.27) (RING finger protein 76) (RING-type E3 ubiquitin transferase TRIM27) (Ret finger protein) (Tripartite motif-containing protein 27)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid
TRIM33	1	Q9UPN9	TRIM33 KIAA1113 RFG7 TIF1G	reviewed	E3 ubiquitin-protein ligase TRIM33 (EC 2.3.2.27) (Ectodermin homolog) (RET-fused gene 7 protein) (Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma) (TIF1-gamma) (Tripartite motif-containing protein 33)	1	0	1	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	papillary thyroid
TRIP11	1	Q15643	TRIP11 CEV14	reviewed	Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)	1	0	0	0	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	AML
TRRAP	1	Q9Y4A5	TRRAP PAF400	reviewed	Transformation/transcription domain-associated protein (350/400 kDa PCAF-associated factor) (PAF350/400) (STAF40) (Tra1 homolog)	1	0	0	1	0	1	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	melanoma
TSC1	1	Q92574	TSC1 KIAA0243 TSC	reviewed	Hamartin (Tuberous sclerosis 1 protein)	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	renal cell carcinoma, bladder carcinoma, hamartoma, renal cell carcinoma, tuberous sclerosis tuber
TSC2	1	P49815	TSC2 TSC4	reviewed	Tuberin (Tuberous sclerosis 2 protein)	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	pulmonary lymphangioleiomyomatosis (LAM), renal angiomyolipoma, HNSCC, hamartoma, renal cell carcinoma, tuberous sclerosis tuber
TSHR	1	P16473	TSHR LGR3	reviewed	Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)	1	1	0	1	0	1	0	-	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	toxic thyroid adenoma, thyroid adenoma
U2AF1	1	Q01081	U2AF1 U2AF35 U2AFBP FP793	reviewed	Splicing factor U2AF 35 kDa subunit (U2 auxiliary factor 35 kDa subunit) (U2 small nuclear RNA auxiliary factor 1) (U2 snRNP auxiliary factor small subunit)	1	0	0	1	0	1	0	-	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	CLL, MDS
UBR5	1	O95071	UBR5 EDD EDD1 HYD KIAA0896	reviewed	E3 ubiquitin-protein ligase UBR5 (EC 2.3.2.26) (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog) (hHYD) (Progestin-induced protein)	1	0	0	1	0	0	1	-	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	mantle cell lymphoma, gastric, colorectal
USP44	2	Q9H0E7	USP44	reviewed	Ubiquitin carboxyl-terminal hydrolase 44 (EC 3.4.19.12) (Deubiquitinating enzyme 44) (Ubiquitin thioesterase 44) (Ubiquitin-specific-processing protease 44)	1	0	1	0	0	0	0	-	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	lung cancer, colon cancer
USP6	1	P35125	USP6 HRP1 TRE2	reviewed	Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (Proto-oncogene TRE-2) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)	1	0	0	1	1	1	0	-	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	aneurysmal bone cyst
USP8	1	P40818	USP8 KIAA0055 UBPY	reviewed	Ubiquitin carboxyl-terminal hydrolase 8 (EC 3.4.19.12) (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y) (hUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8)	1	0	0	1	0	1	0	-	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	corticotroph adenoma
